7XDL_O	23af125c39a4863b86b93db10e6cf803	105	SMART	SM00406	igv1_8	18	90	8.8E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7XDL_O	23af125c39a4863b86b93db10e6cf803	105	SMART	SM00409	IG_3c	8	105	8.7E-9	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7XDL_O	23af125c39a4863b86b93db10e6cf803	105	Pfam	PF07686	Immunoglobulin V-set domain	6	104	2.3E-16	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7CYH_D	ab9edb453dfc321a55ae99efe92eb4c1	110	SMART	SM00409	IG_3c	6	109	3.1E-12	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7CYH_D	ab9edb453dfc321a55ae99efe92eb4c1	110	Pfam	PF07686	Immunoglobulin V-set domain	5	108	4.0E-17	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7CYH_D	ab9edb453dfc321a55ae99efe92eb4c1	110	ProSiteProfiles	PS50835	Ig-like domain profile.	1	91	9.264463	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7CYH_D	ab9edb453dfc321a55ae99efe92eb4c1	110	SMART	SM00406	igv1_8	16	92	1.3E-21	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	ProSiteProfiles	PS50835	Ig-like domain profile.	112	209	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	ProSiteProfiles	PS50835	Ig-like domain profile.	2	110	9.282612	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00406	igv1_8	18	90	1.2E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	Pfam	PF07686	Immunoglobulin V-set domain	6	105	8.4E-16	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00409	IG_3c	8	106	1.4E-14	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00409	IG_3c	118	209	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00407	igc1_4	128	203	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8YX1_L	ee3c6349583f5a01a5ef1c1be9346320	213	Pfam	PF07654	Immunoglobulin C1-set domain	114	200	6.5E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	ProSiteProfiles	PS50835	Ig-like domain profile.	112	209	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	ProSiteProfiles	PS50835	Ig-like domain profile.	2	110	9.282612	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00406	igv1_8	18	90	1.2E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	Pfam	PF07686	Immunoglobulin V-set domain	6	105	8.4E-16	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00409	IG_3c	8	106	1.4E-14	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00409	IG_3c	118	209	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	SMART	SM00407	igc1_4	128	203	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8YX1_B	ee3c6349583f5a01a5ef1c1be9346320	213	Pfam	PF07654	Immunoglobulin C1-set domain	114	200	6.5E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	1	90	9.155565	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07686	Immunoglobulin V-set domain	6	111	1.8E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00406	igv1_8	18	92	2.1E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00407	igc1_4	134	209	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07654	Immunoglobulin C1-set domain	120	206	6.9E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	118	215	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	124	215	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_G	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	8	112	2.6E-12	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	1	90	9.155565	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07686	Immunoglobulin V-set domain	6	111	1.8E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00406	igv1_8	18	92	2.1E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00407	igc1_4	134	209	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07654	Immunoglobulin C1-set domain	120	206	6.9E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	118	215	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	124	215	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_C	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	8	112	2.6E-12	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	1	90	9.155565	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07686	Immunoglobulin V-set domain	6	111	1.8E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00406	igv1_8	18	92	2.1E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00407	igc1_4	134	209	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07654	Immunoglobulin C1-set domain	120	206	6.9E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	118	215	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	124	215	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_E	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	8	112	2.6E-12	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	1	90	9.155565	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07686	Immunoglobulin V-set domain	6	111	1.8E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00406	igv1_8	18	92	2.1E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00407	igc1_4	134	209	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	Pfam	PF07654	Immunoglobulin C1-set domain	120	206	6.9E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	ProSiteProfiles	PS50835	Ig-like domain profile.	118	215	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	124	215	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
6XM2_A	fcd6d1dd81a2e534c00b3c24d7c99334	219	SMART	SM00409	IG_3c	8	112	2.6E-12	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	Pfam	PF07654	Immunoglobulin C1-set domain	120	204	2.4E-27	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	SMART	SM00409	IG_3c	7	111	8.5E-15	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	SMART	SM00409	IG_3c	124	212	48.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	ProSiteProfiles	PS50835	Ig-like domain profile.	1	90	9.518559	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	ProSiteProfiles	PS50835	Ig-like domain profile.	118	212	14.346378	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	SMART	SM00406	igv1_8	17	92	1.3E-22	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	Pfam	PF07686	Immunoglobulin V-set domain	5	111	7.7E-17	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8RPB_L	5c2c8f80fdfee76273103f0119b3100e	217	SMART	SM00407	igc1_4	134	208	5.7E-30	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7WWJ_H	86b00e7883e679eb7e2de96d40239118	108	Pfam	PF07686	Immunoglobulin V-set domain	6	106	3.3E-17	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WWJ_H	86b00e7883e679eb7e2de96d40239118	108	SMART	SM00409	IG_3c	8	107	1.8E-14	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7WWJ_H	86b00e7883e679eb7e2de96d40239118	108	SMART	SM00406	igv1_8	18	90	3.6E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WWJ_H	86b00e7883e679eb7e2de96d40239118	108	ProSiteProfiles	PS50835	Ig-like domain profile.	2	99	8.883319	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7WWJ_F	86b00e7883e679eb7e2de96d40239118	108	Pfam	PF07686	Immunoglobulin V-set domain	6	106	3.3E-17	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WWJ_F	86b00e7883e679eb7e2de96d40239118	108	SMART	SM00409	IG_3c	8	107	1.8E-14	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7WWJ_F	86b00e7883e679eb7e2de96d40239118	108	SMART	SM00406	igv1_8	18	90	3.6E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WWJ_F	86b00e7883e679eb7e2de96d40239118	108	ProSiteProfiles	PS50835	Ig-like domain profile.	2	99	8.883319	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	ProSiteProfiles	PS50835	Ig-like domain profile.	112	209	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00409	IG_3c	8	106	5.2E-17	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00409	IG_3c	118	209	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00406	igv1_8	18	89	1.8E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	ProSiteProfiles	PS50835	Ig-like domain profile.	2	88	9.373362	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00407	igc1_4	128	203	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	Pfam	PF07686	Immunoglobulin V-set domain	6	105	2.2E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7E7E_L	b8a3a27bbc0c62e71d4a43458d860dca	214	Pfam	PF07654	Immunoglobulin C1-set domain	114	200	6.6E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	ProSiteProfiles	PS50835	Ig-like domain profile.	112	209	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00409	IG_3c	8	106	5.2E-17	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00409	IG_3c	118	209	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00406	igv1_8	18	89	1.8E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	ProSiteProfiles	PS50835	Ig-like domain profile.	2	88	9.373362	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	SMART	SM00407	igc1_4	128	203	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	Pfam	PF07686	Immunoglobulin V-set domain	6	105	2.2E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7E7E_D	b8a3a27bbc0c62e71d4a43458d860dca	214	Pfam	PF07654	Immunoglobulin C1-set domain	114	200	6.6E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	SMART	SM00407	igc1_4	127	202	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	ProSiteProfiles	PS50835	Ig-like domain profile.	1	109	8.538475	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	SMART	SM00406	igv1_8	17	89	1.0E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	Pfam	PF07686	Immunoglobulin V-set domain	5	104	6.3E-16	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	Pfam	PF07654	Immunoglobulin C1-set domain	113	199	5.9E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	SMART	SM00409	IG_3c	117	204	34.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	SMART	SM00409	IG_3c	7	105	7.6E-15	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7F7E_L	8e48b78876d950366e6c73c482c12ec2	205	ProSiteProfiles	PS50835	Ig-like domain profile.	111	205	12.803654	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	Pfam	PF07654	Immunoglobulin C1-set domain	115	201	2.0E-20	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	Pfam	PF07686	Immunoglobulin V-set domain	6	106	1.5E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	ProSiteProfiles	PS50835	Ig-like domain profile.	113	210	12.876253	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	ProSiteProfiles	PS50835	Ig-like domain profile.	2	88	8.847019	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	SMART	SM00407	igc1_4	129	204	1.5E-28	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	SMART	SM00409	IG_3c	119	210	21.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	SMART	SM00409	IG_3c	8	107	3.0E-13	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7AHV_B	2ebe3d210513ef322d49c39de662517e	214	SMART	SM00406	igv1_8	18	90	3.8E-20	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WS2_D	71b7817cbb51d832cc110887bafdf1e3	108	SMART	SM00409	IG_3c	8	108	9.8E-15	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
7WS2_D	71b7817cbb51d832cc110887bafdf1e3	108	ProSiteProfiles	PS50835	Ig-like domain profile.	2	89	9.246313	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
7WS2_D	71b7817cbb51d832cc110887bafdf1e3	108	SMART	SM00406	igv1_8	18	90	7.5E-24	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
7WS2_D	71b7817cbb51d832cc110887bafdf1e3	108	Pfam	PF07686	Immunoglobulin V-set domain	6	107	2.2E-16	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	SMART	SM00409	IG_3c	119	210	17.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	SMART	SM00409	IG_3c	8	107	3.2E-14	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	Pfam	PF07686	Immunoglobulin V-set domain	6	106	3.0E-15	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	ProSiteProfiles	PS50835	Ig-like domain profile.	2	111	9.046667	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	SMART	SM00407	igc1_4	129	204	3.5E-29	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	Pfam	PF07654	Immunoglobulin C1-set domain	115	201	6.6E-21	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	ProSiteProfiles	PS50835	Ig-like domain profile.	113	210	12.985151	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
8IOW_L	1f1291634bfff944677f8c65e680f7cb	214	SMART	SM00406	igv1_8	18	90	4.1E-23	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	SMART	SM00409	IG_3c	121	209	48.0	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	SMART	SM00409	IG_3c	7	108	7.0E-15	T	04-07-2025	IPR003599	Immunoglobulin domain subtype	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	ProSiteProfiles	PS50835	Ig-like domain profile.	1	89	7.830637	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	SMART	SM00407	igc1_4	131	205	5.7E-30	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	SMART	SM00406	igv1_8	17	89	8.9E-17	T	04-07-2025	IPR013106	Immunoglobulin V-set domain	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	ProSiteProfiles	PS50835	Ig-like domain profile.	115	209	14.346378	T	04-07-2025	IPR007110	Immunoglobulin-like domain	-	-
5L6Y_L	9ab2d7843bc4c9cadfbfc96e32d072dd	214	Pfam	PF07654	Immunoglobulin C1-set domain	117	201	2.3E-27	T	04-07-2025	IPR003597	Immunoglobulin C1-set	-	-
